Hubald model simulation data
""
starting_time = Wed Sep 20 19:20:09 2023
finishing_time = Thu Sep 21 01:54:51 2023
elapsed_time = 23681.85666322708 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
513.0;0.0;nan;26952.0;20384.0;6568.0;104500000.0;118000.0
516.0;0.0;nan;27039.0;20472.0;6567.0;104550000.0;118200.0
519.0;0.0;nan;27085.0;20518.0;6567.0;104550000.0;118200.0
522.0;0.0;nan;27263.0;20694.0;6569.0;104600000.0;118400.0
525.0;0.0;nan;27276.0;20710.0;6566.0;104650000.0;118600.0
528.0;0.0;nan;27434.0;20868.0;6566.0;104700000.0;118800.0
531.0;0.0;nan;27438.0;20876.0;6562.0;104700000.0;118800.0
534.0;0.0;nan;27606.0;21046.0;6560.0;104700000.0;118800.0
537.0;0.0;nan;27627.0;21070.0;6557.0;104750000.0;119000.0
540.0;0.0;nan;27784.0;21231.0;6553.0;104850000.0;119400.0
543.0;0.0;nan;27912.0;21361.0;6551.0;104900000.0;119600.0
546.0;0.0;nan;27979.0;21429.0;6550.0;104950000.0;119800.0
549.0;0.0;nan;28032.0;21486.0;6546.0;105000000.0;120000.0
552.0;0.0;nan;28175.0;21629.0;6546.0;105000000.0;120000.0
555.0;0.0;nan;28199.0;21658.0;6541.0;105050000.0;120200.0
558.0;0.0;nan;28300.0;21763.0;6537.0;105100000.0;120400.0
561.0;0.0;nan;28336.0;21804.0;6532.0;105150000.0;120600.0
564.0;1.0;nan;28430.0;21899.0;6531.0;105250000.0;121000.0
567.0;0.0;nan;28533.0;22004.0;6529.0;105300000.0;121200.0
570.0;0.0;nan;28586.0;22057.0;6529.0;105300000.0;121200.0
573.0;0.0;nan;28626.0;22096.0;6530.0;105400000.0;121600.0
576.0;0.0;nan;28697.0;22169.0;6528.0;105500000.0;122000.0
579.0;0.0;nan;28846.0;22319.0;6527.0;105500000.0;122000.0
582.0;0.0;nan;29030.0;22504.0;6526.0;105550000.0;122200.0
585.0;0.0;nan;29207.0;22685.0;6522.0;105550000.0;122200.0
588.0;0.0;nan;29393.0;22872.0;6521.0;105550000.0;122200.0
591.0;1.0;nan;29550.0;23033.0;6517.0;105550000.0;122200.0
594.0;0.0;nan;29573.0;23058.0;6515.0;105550000.0;122200.0
597.0;0.0;nan;29625.0;23110.0;6515.0;105550000.0;122200.0
600.0;0.0;nan;29637.0;23120.0;6517.0;105550000.0;122200.0
603.0;0.0;nan;29750.0;23233.0;6517.0;105600000.0;122400.0
606.0;0.0;nan;29801.0;23283.0;6518.0;105750000.0;123000.0
609.0;0.0;nan;29805.0;23290.0;6515.0;105850000.0;123400.0
612.0;0.0;nan;29877.0;23364.0;6513.0;106000000.0;124000.0
