Hubald model simulation data
""
starting_time = Wed Sep 20 15:56:28 2023
finishing_time = Wed Sep 20 16:57:25 2023
elapsed_time = 3657.79722905159 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 50
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
1065.0;0.0;3.0;17496.0;11231.0;6265.0;107650000.0;130600.0
1068.0;0.0;3.0;17503.0;11242.0;6261.0;107700000.0;130800.0
1071.0;0.0;3.0;17521.0;11262.0;6259.0;107700000.0;130800.0
1074.0;0.0;3.0;17567.0;11309.0;6258.0;107750000.0;131000.0
1077.0;0.0;3.0;17593.0;11339.0;6254.0;107850000.0;131400.0
1080.0;0.0;3.0;17614.0;11365.0;6249.0;107950000.0;131800.0
1083.0;0.0;3.0;17659.0;11412.0;6247.0;107950000.0;131800.0
1086.0;0.0;3.0;17676.0;11431.0;6245.0;108000000.0;132000.0
1089.0;0.0;3.0;17680.0;11435.0;6245.0;108050000.0;132200.0
1092.0;0.0;3.0;17719.0;11477.0;6242.0;108050000.0;132200.0
1095.0;0.0;3.0;17739.0;11500.0;6239.0;108050000.0;132200.0
1098.0;0.0;3.0;17778.0;11540.0;6238.0;108050000.0;132200.0
1101.0;0.0;3.0;17807.0;11572.0;6235.0;108050000.0;132200.0
1104.0;0.0;3.0;17803.0;11571.0;6232.0;108100000.0;132400.0
1107.0;0.0;3.0;17837.0;11605.0;6232.0;108100000.0;132400.0
1110.0;0.0;3.0;17837.0;11605.0;6232.0;108100000.0;132400.0
1113.0;0.0;3.0;17859.0;11630.0;6229.0;108100000.0;132400.0
1116.0;0.0;3.0;17894.0;11667.0;6227.0;108200000.0;132800.0
1119.0;0.0;3.0;17906.0;11679.0;6227.0;108200000.0;132800.0
1122.0;0.0;3.0;17910.0;11685.0;6225.0;108300000.0;133200.0
1125.0;0.0;3.0;17928.0;11703.0;6225.0;108300000.0;133200.0
1128.0;0.0;3.0;17957.0;11734.0;6223.0;108300000.0;133200.0
1131.0;0.0;3.0;17953.0;11734.0;6219.0;108300000.0;133200.0
1134.0;0.0;3.0;17975.0;11756.0;6219.0;108300000.0;133200.0
1137.0;0.0;3.0;17984.0;11766.0;6218.0;108350000.0;133400.0
1140.0;0.0;3.0;18013.0;11795.0;6218.0;108400000.0;133600.0
1143.0;0.0;3.0;18040.0;11824.0;6216.0;108500000.0;134000.0
1146.0;0.0;3.0;18049.0;11835.0;6214.0;108600000.0;134400.0
1149.0;0.0;3.0;18050.0;11836.0;6214.0;108650000.0;134600.0
1152.0;0.0;3.0;18094.0;11882.0;6212.0;108700000.0;134800.0
1155.0;0.0;3.0;18139.0;11927.0;6212.0;108700000.0;134800.0
1158.0;0.0;3.0;18157.0;11945.0;6212.0;108750000.0;135000.0
1161.0;0.0;3.0;18183.0;11970.0;6213.0;108750000.0;135000.0
1164.0;1.0;4.0;18203.0;11996.0;6207.0;108850000.0;135400.0
1167.0;0.0;4.0;18227.0;12020.0;6207.0;108850000.0;135400.0
1170.0;0.0;4.0;18271.0;12065.0;6206.0;108850000.0;135400.0
1173.0;0.0;4.0;18293.0;12090.0;6203.0;108900000.0;135600.0
1176.0;0.0;4.0;18318.0;12117.0;6201.0;108950000.0;135800.0
1179.0;0.0;4.0;18348.0;12147.0;6201.0;108950000.0;135800.0
1182.0;0.0;4.0;18349.0;12149.0;6200.0;109000000.0;136000.0
1185.0;0.0;4.0;18356.0;12157.0;6199.0;109050000.0;136200.0
1188.0;0.0;4.0;18385.0;12186.0;6199.0;109100000.0;136400.0
1191.0;0.0;4.0;18391.0;12195.0;6196.0;109100000.0;136400.0
1194.0;0.0;4.0;18411.0;12215.0;6196.0;109100000.0;136400.0
1197.0;0.0;4.0;18441.0;12247.0;6194.0;109150000.0;136600.0
