Hubald model simulation data
""
starting_time = Fri Sep 22 15:15:57 2023
finishing_time = Fri Sep 22 21:56:44 2023
elapsed_time = 24047.447558879852 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 50
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
924.0;0.0;40.0;46058.0;19060.0;26998.0;125700000.0;202800.0
927.0;0.0;40.0;46061.0;19066.0;26995.0;126000000.0;204000.0
930.0;0.0;40.0;46097.0;19105.0;26992.0;126050000.0;204200.0
933.0;0.0;40.0;46133.0;19146.0;26987.0;126200000.0;204800.0
936.0;0.0;40.0;46170.0;19185.0;26985.0;126300000.0;205200.0
939.0;0.0;40.0;46200.0;19218.0;26982.0;126350000.0;205400.0
942.0;0.0;40.0;46194.0;19216.0;26978.0;126500000.0;206000.0
945.0;0.0;40.0;46212.0;19236.0;26976.0;126700000.0;206800.0
948.0;0.0;40.0;46247.0;19275.0;26972.0;126700000.0;206800.0
951.0;0.0;40.0;46245.0;19273.0;26972.0;126800000.0;207200.0
954.0;0.0;40.0;46259.0;19289.0;26970.0;126950000.0;207800.0
957.0;0.0;40.0;46285.0;19321.0;26964.0;127050000.0;208200.0
960.0;0.0;40.0;46298.0;19337.0;26961.0;127100000.0;208400.0
963.0;0.0;40.0;46327.0;19370.0;26957.0;127200000.0;208800.0
966.0;0.0;40.0;46353.0;19400.0;26953.0;127400000.0;209600.0
969.0;0.0;40.0;46353.0;19399.0;26954.0;127450000.0;209800.0
972.0;0.0;40.0;46398.0;19444.0;26954.0;127550000.0;210200.0
975.0;0.0;40.0;46430.0;19478.0;26952.0;127700000.0;210800.0
978.0;0.0;40.0;46460.0;19513.0;26947.0;128050000.0;212200.0
981.0;0.0;40.0;46484.0;19539.0;26945.0;128150000.0;212600.0
984.0;0.0;40.0;46490.0;19546.0;26944.0;128200000.0;212800.0
987.0;0.0;40.0;46490.0;19549.0;26941.0;128250000.0;213000.0
990.0;0.0;40.0;46496.0;19556.0;26940.0;128350000.0;213400.0
993.0;0.0;40.0;46527.0;19587.0;26940.0;128500000.0;214000.0
996.0;0.0;40.0;46564.0;19628.0;26936.0;128650000.0;214600.0
999.0;0.0;40.0;46590.0;19659.0;26931.0;128800000.0;215200.0
1002.0;0.0;40.0;46621.0;19694.0;26927.0;128950000.0;215800.0
1005.0;0.0;40.0;46663.0;19738.0;26925.0;129000000.0;216000.0
1008.0;0.0;40.0;46660.0;19737.0;26923.0;129100000.0;216400.0
1011.0;0.0;40.0;46702.0;19782.0;26920.0;129150000.0;216600.0
1014.0;0.0;40.0;46703.0;19785.0;26918.0;129300000.0;217200.0
1017.0;0.0;40.0;46705.0;19792.0;26913.0;129450000.0;217800.0
1020.0;0.0;40.0;46712.0;19799.0;26913.0;129450000.0;217800.0
1023.0;0.0;40.0;46721.0;19814.0;26907.0;129650000.0;218600.0
