Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
417.0;0.0;59.0;46447.0;18909.0;27538.0;108650000.0;134600.0
420.0;0.0;59.0;46481.0;18945.0;27536.0;108650000.0;134600.0
423.0;1.0;60.0;46507.0;18975.0;27532.0;108750000.0;135000.0
426.0;0.0;60.0;46544.0;19016.0;27528.0;108800000.0;135200.0
429.0;1.0;61.0;46540.0;19014.0;27526.0;108850000.0;135400.0
432.0;0.0;61.0;46608.0;19086.0;27522.0;108900000.0;135600.0
435.0;0.0;61.0;46648.0;19128.0;27520.0;109000000.0;136000.0
438.0;0.0;61.0;46695.0;19178.0;27517.0;109050000.0;136200.0
441.0;0.0;61.0;46761.0;19242.0;27519.0;109050000.0;136200.0
444.0;0.0;61.0;46793.0;19279.0;27514.0;109100000.0;136400.0
447.0;0.0;61.0;46876.0;19367.0;27509.0;109250000.0;137000.0
450.0;0.0;61.0;46893.0;19386.0;27507.0;109350000.0;137400.0
453.0;0.0;61.0;46913.0;19407.0;27506.0;109400000.0;137600.0
456.0;0.0;61.0;46953.0;19450.0;27503.0;109550000.0;138200.0
459.0;0.0;61.0;46967.0;19466.0;27501.0;109650000.0;138600.0
462.0;0.0;61.0;46965.0;19468.0;27497.0;109750000.0;139000.0
465.0;0.0;61.0;47002.0;19508.0;27494.0;109900000.0;139600.0
468.0;0.0;61.0;47058.0;19568.0;27490.0;110050000.0;140200.0
471.0;0.0;61.0;47125.0;19637.0;27488.0;110150000.0;140600.0
474.0;0.0;61.0;47217.0;19732.0;27485.0;110150000.0;140600.0
477.0;1.0;62.0;47262.0;19783.0;27479.0;110300000.0;141200.0
480.0;0.0;62.0;47258.0;19782.0;27476.0;110350000.0;141400.0
483.0;0.0;62.0;47270.0;19799.0;27471.0;110400000.0;141600.0
486.0;0.0;62.0;47348.0;19882.0;27466.0;110600000.0;142400.0
489.0;0.0;62.0;47420.0;19955.0;27465.0;110750000.0;143000.0
