Hubald model simulation data
""
starting_time = Sat Sep 23 07:49:20 2023
finishing_time = Sun Sep 24 01:46:19 2023
elapsed_time = 64618.83369803429 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
1047.0;0.0;63.0;75091.0;47861.0;27230.0;141500000.0;266000.0
1050.0;0.0;63.0;75150.0;47923.0;27227.0;141900000.0;267600.0
1053.0;0.0;63.0;75243.0;48022.0;27221.0;142150000.0;268600.0
1056.0;0.0;63.0;75299.0;48080.0;27219.0;142300000.0;269200.0
1059.0;1.0;64.0;75475.0;48259.0;27216.0;142750000.0;271000.0
1062.0;0.0;64.0;75528.0;48315.0;27213.0;143050000.0;272200.0
1065.0;0.0;64.0;75630.0;48418.0;27212.0;143250000.0;273000.0
1068.0;0.0;64.0;75669.0;48462.0;27207.0;143450000.0;273800.0
1071.0;0.0;64.0;75750.0;48550.0;27200.0;143750000.0;275000.0
1074.0;1.0;65.0;75800.0;48606.0;27194.0;144050000.0;276200.0
1077.0;0.0;65.0;75793.0;48602.0;27191.0;144350000.0;277400.0
1080.0;0.0;65.0;75949.0;48762.0;27187.0;144650000.0;278600.0
1083.0;0.0;65.0;76103.0;48920.0;27183.0;144950000.0;279800.0
1086.0;0.0;65.0;76099.0;48920.0;27179.0;145250000.0;281000.0
1089.0;0.0;65.0;76133.0;48956.0;27177.0;145500000.0;282000.0
1092.0;0.0;65.0;76256.0;49082.0;27174.0;145700000.0;282800.0
1095.0;0.0;65.0;76355.0;49181.0;27174.0;145950000.0;283800.0
1098.0;0.0;65.0;76388.0;49213.0;27175.0;146300000.0;285200.0
1101.0;0.0;65.0;76392.0;49216.0;27176.0;146300000.0;285200.0
1104.0;0.0;65.0;76519.0;49348.0;27171.0;146750000.0;287000.0
1107.0;0.0;65.0;76615.0;49444.0;27171.0;146900000.0;287600.0
1110.0;1.0;66.0;76733.0;49568.0;27165.0;147350000.0;289400.0
1113.0;0.0;66.0;76750.0;49585.0;27165.0;147650000.0;290600.0
1116.0;0.0;66.0;76855.0;49691.0;27164.0;147900000.0;291600.0
1119.0;0.0;66.0;76854.0;49694.0;27160.0;148100000.0;292400.0
1122.0;0.0;66.0;76996.0;49840.0;27156.0;148500000.0;294000.0
1125.0;0.0;66.0;77036.0;49887.0;27149.0;148750000.0;295000.0
1128.0;0.0;66.0;77198.0;50054.0;27144.0;148900000.0;295600.0
1131.0;0.0;66.0;77261.0;50115.0;27146.0;148950000.0;295800.0
1134.0;1.0;67.0;77442.0;50293.0;27149.0;149300000.0;297200.0
1137.0;0.0;67.0;77542.0;50397.0;27145.0;149500000.0;298000.0
1140.0;0.0;67.0;77660.0;50520.0;27140.0;149750000.0;299000.0
1143.0;0.0;67.0;77708.0;50568.0;27140.0;149850000.0;299400.0
1146.0;0.0;67.0;77890.0;50749.0;27141.0;150150000.0;300600.0
1149.0;0.0;67.0;78066.0;50930.0;27136.0;150400000.0;301600.0
1152.0;0.0;67.0;78100.0;50966.0;27134.0;150650000.0;302600.0
1155.0;0.0;67.0;78155.0;51023.0;27132.0;150850000.0;303400.0
1158.0;0.0;67.0;78301.0;51176.0;27125.0;151350000.0;305400.0
1161.0;0.0;67.0;78441.0;51315.0;27126.0;151600000.0;306400.0
1164.0;0.0;67.0;78630.0;51502.0;27128.0;151800000.0;307200.0
1167.0;0.0;67.0;78635.0;51507.0;27128.0;152150000.0;308600.0
1170.0;0.0;67.0;78729.0;51602.0;27127.0;152650000.0;310600.0
1173.0;0.0;67.0;78785.0;51663.0;27122.0;153050000.0;312200.0
1176.0;0.0;67.0;78931.0;51811.0;27120.0;153300000.0;313200.0
1179.0;0.0;67.0;79071.0;51949.0;27122.0;153550000.0;314200.0
1182.0;0.0;67.0;79131.0;52009.0;27122.0;154000000.0;316000.0
1185.0;0.0;67.0;79144.0;52022.0;27122.0;154150000.0;316600.0
1188.0;0.0;67.0;79194.0;52072.0;27122.0;154500000.0;318000.0
1191.0;0.0;67.0;79336.0;52216.0;27120.0;154800000.0;319200.0
1194.0;0.0;67.0;79375.0;52262.0;27113.0;155350000.0;321400.0
1197.0;1.0;68.0;79442.0;52333.0;27109.0;155550000.0;322200.0
