Hubald model simulation data
""
starting_time = Fri Mar 15 01:45:12 2024
finishing_time = Sat Mar 16 21:51:38 2024
elapsed_time = 158786.35854506493 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
255.0;0.0;55.0;87961.0;48956.0;39005.0;102781000.0;161800.0;0.0;2.0;259.8108251094818
258.0;0.0;55.0;88402.0;49355.0;39047.0;102817000.0;162600.0;0.0;4.0;259.46184968948364
261.0;0.0;55.0;88840.0;49734.0;39106.0;102880000.0;164000.0;2.0;7.0;262.36909198760986
264.0;0.0;55.0;89284.0;50134.0;39150.0;102889000.0;164200.0;0.0;1.0;263.1440019607544
267.0;0.0;55.0;89724.0;50524.0;39200.0;102934000.0;165200.0;3.0;5.0;265.1110670566559
270.0;0.0;55.0;90166.0;50920.0;39246.0;102961000.0;165800.0;2.0;3.0;264.8704710006714
273.0;0.0;55.0;90607.0;51322.0;39285.0;102997000.0;166600.0;1.0;4.0;267.9345679283142
276.0;0.0;55.0;91048.0;51714.0;39334.0;103033000.0;167400.0;1.0;4.0;267.4865310192108
279.0;0.0;55.0;91489.0;52102.0;39387.0;103069000.0;168200.0;2.0;4.0;269.5709779262543
282.0;0.0;55.0;91930.0;52489.0;39441.0;103105000.0;169000.0;0.0;4.0;275.8216760158539
285.0;0.0;55.0;92373.0;52894.0;39479.0;103123000.0;169400.0;0.0;2.0;272.68868494033813
288.0;0.0;55.0;92812.0;53283.0;39529.0;103177000.0;170600.0;0.0;6.0;273.5400071144104
291.0;0.0;55.0;93256.0;53676.0;39580.0;103186000.0;170800.0;2.0;1.0;275.6906158924103
294.0;0.0;55.0;93699.0;54073.0;39626.0;103204000.0;171200.0;0.0;2.0;276.45232105255127
297.0;0.0;55.0;94134.0;54452.0;39682.0;103294000.0;173200.0;1.0;10.0;276.5823030471802
300.0;0.0;55.0;94571.0;54842.0;39729.0;103366000.0;174800.0;2.0;8.0;279.34744215011597
303.0;0.0;55.0;95013.0;55242.0;39771.0;103393000.0;175400.0;2.0;3.0;279.68400979042053
306.0;0.0;55.0;95456.0;55637.0;39819.0;103411000.0;175800.0;3.0;2.0;281.4313049316406
309.0;0.0;55.0;95898.0;56016.0;39882.0;103438000.0;176400.0;1.0;3.0;280.31233978271484
312.0;0.0;55.0;96337.0;56394.0;39943.0;103492000.0;177600.0;2.0;6.0;283.2055449485779
315.0;0.0;55.0;96779.0;56771.0;40008.0;103519000.0;178200.0;2.0;3.0;284.6132130622864
318.0;0.0;55.0;97220.0;57175.0;40045.0;103555000.0;179000.0;1.0;4.0;285.1936779022217
321.0;0.0;55.0;97658.0;57562.0;40096.0;103618000.0;180400.0;1.0;7.0;288.041953086853
324.0;0.0;55.0;98099.0;57969.0;40130.0;103654000.0;181200.0;1.0;4.0;288.1449110507965
327.0;0.0;55.0;98538.0;58348.0;40190.0;103708000.0;182400.0;2.0;6.0;288.51112127304077
330.0;0.0;55.0;98982.0;58730.0;40252.0;103717000.0;182600.0;1.0;1.0;292.0670280456543
333.0;0.0;55.0;99425.0;59101.0;40324.0;103735000.0;183000.0;3.0;2.0;291.8633680343628
336.0;0.0;55.0;99865.0;59498.0;40367.0;103780000.0;184000.0;0.0;5.0;294.2073838710785
339.0;0.0;55.0;100303.0;59879.0;40424.0;103843000.0;185400.0;5.0;7.0;292.8925130367279
342.0;1.0;55.0;100742.0;60269.0;40473.0;103897000.0;186600.0;1.0;4.0;296.2633099555969
345.0;0.0;56.0;101180.0;60662.0;40518.0;103960000.0;188000.0;1.0;7.0;297.7893269062042
348.0;0.0;56.0;101620.0;61071.0;40549.0;104005000.0;189000.0;3.0;5.0;297.42762994766235
351.0;0.0;56.0;102060.0;61452.0;40608.0;104050000.0;190000.0;1.0;5.0;298.4001910686493
354.0;0.0;56.0;102500.0;61846.0;40654.0;104095000.0;191000.0;4.0;5.0;299.38945508003235
357.0;0.0;56.0;102939.0;62224.0;40715.0;104149000.0;192200.0;2.0;6.0;302.1027977466583
360.0;0.0;56.0;103381.0;62612.0;40769.0;104176000.0;192800.0;1.0;3.0;302.94033789634705
363.0;0.0;56.0;103821.0;63011.0;40810.0;104221000.0;193800.0;1.0;5.0;304.4119870662689
366.0;0.0;56.0;104265.0;63400.0;40865.0;104230000.0;194000.0;1.0;1.0;305.1001260280609
369.0;0.0;56.0;104709.0;63776.0;40933.0;104239000.0;194200.0;0.0;1.0;306.3314549922943
372.0;0.0;56.0;105153.0;64177.0;40976.0;104248000.0;194400.0;1.0;1.0;309.2485861778259
375.0;0.0;56.0;105591.0;64571.0;41020.0;104311000.0;195800.0;4.0;7.0;308.51344203948975
378.0;0.0;56.0;106031.0;64963.0;41068.0;104356000.0;196800.0;2.0;5.0;310.0671796798706
381.0;0.0;56.0;106468.0;65349.0;41119.0;104428000.0;198400.0;3.0;8.0;310.58766412734985
384.0;0.0;56.0;106908.0;65756.0;41152.0;104473000.0;199400.0;2.0;5.0;312.4398741722107
387.0;0.0;56.0;107349.0;66147.0;41202.0;104509000.0;200200.0;1.0;4.0;313.5013151168823
390.0;0.0;56.0;107789.0;66537.0;41252.0;104554000.0;201200.0;6.0;5.0;314.87458896636963
