Hubald model simulation data
""
starting_time = Sat Mar  9 21:07:48 2024
finishing_time = Sun Mar 10 01:52:12 2024
elapsed_time = 17064.63496375084 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
303.0;0.0;50.0;58130.0;22439.0;35691.0;104770000.0;206000.0;1.0;9.0;46.48994517326355
306.0;0.0;50.0;58211.0;22512.0;35699.0;104806000.0;206800.0;3.0;4.0;46.60553312301636
309.0;0.0;50.0;58290.0;22579.0;35711.0;104860000.0;208000.0;2.0;6.0;46.34669303894043
312.0;0.0;50.0;58369.0;22651.0;35718.0;104914000.0;209200.0;1.0;6.0;47.01190710067749
315.0;0.0;50.0;58452.0;22731.0;35721.0;104932000.0;209600.0;2.0;2.0;46.40529203414917
318.0;0.0;50.0;58534.0;22808.0;35726.0;104959000.0;210200.0;1.0;3.0;46.86201786994934
321.0;0.0;50.0;58614.0;22878.0;35736.0;105004000.0;211200.0;1.0;5.0;47.00842523574829
324.0;0.0;50.0;58697.0;22952.0;35745.0;105022000.0;211600.0;2.0;2.0;47.04428005218506
327.0;0.0;50.0;58778.0;23024.0;35754.0;105058000.0;212400.0;3.0;4.0;46.88103008270264
330.0;0.0;50.0;58854.0;23091.0;35763.0;105139000.0;214200.0;2.0;9.0;46.70096707344055
333.0;0.0;50.0;58927.0;23163.0;35764.0;105247000.0;216600.0;1.0;12.0;46.91006684303284
336.0;1.0;50.0;59003.0;23233.0;35770.0;105328000.0;218400.0;1.0;7.0;47.13463282585144
339.0;0.0;51.0;59084.0;23307.0;35777.0;105364000.0;219200.0;1.0;4.0;46.9245879650116
342.0;0.0;51.0;59164.0;23376.0;35788.0;105409000.0;220200.0;3.0;5.0;46.60918402671814
345.0;1.0;51.0;59241.0;23450.0;35791.0;105481000.0;221800.0;2.0;6.0;46.930607080459595
348.0;0.0;52.0;59319.0;23528.0;35791.0;105544000.0;223200.0;1.0;7.0;46.97236514091492
351.0;0.0;52.0;59396.0;23599.0;35797.0;105616000.0;224800.0;0.0;8.0;47.30489778518677
354.0;0.0;52.0;59476.0;23668.0;35808.0;105661000.0;225800.0;0.0;5.0;47.427972078323364
357.0;0.0;52.0;59557.0;23745.0;35812.0;105697000.0;226600.0;1.0;4.0;47.27231001853943
360.0;0.0;52.0;59637.0;23820.0;35817.0;105742000.0;227600.0;1.0;5.0;47.23176121711731
363.0;0.0;52.0;59717.0;23891.0;35826.0;105787000.0;228600.0;3.0;5.0;47.71655511856079
366.0;0.0;52.0;59799.0;23964.0;35835.0;105814000.0;229200.0;1.0;3.0;46.88312005996704
369.0;0.0;52.0;59880.0;24035.0;35845.0;105850000.0;230000.0;4.0;4.0;47.42233109474182
372.0;0.0;52.0;59959.0;24111.0;35848.0;105904000.0;231200.0;0.0;6.0;47.25403809547424
375.0;0.0;52.0;60035.0;24189.0;35846.0;105985000.0;233000.0;0.0;9.0;47.69692921638489
378.0;0.0;52.0;60116.0;24259.0;35857.0;106021000.0;233800.0;3.0;4.0;47.934245109558105
381.0;0.0;52.0;60193.0;24333.0;35860.0;106093000.0;235400.0;0.0;8.0;47.84384202957153
384.0;1.0;52.0;60268.0;24405.0;35863.0;106183000.0;237400.0;1.0;8.0;47.38939690589905
387.0;0.0;53.0;60346.0;24484.0;35862.0;106246000.0;238800.0;1.0;7.0;47.662578105926514
390.0;0.0;53.0;60424.0;24556.0;35868.0;106309000.0;240200.0;1.0;7.0;47.57856202125549
393.0;0.0;53.0;60505.0;24633.0;35872.0;106345000.0;241000.0;1.0;4.0;47.87486004829407
396.0;0.0;53.0;60583.0;24702.0;35881.0;106408000.0;242400.0;2.0;7.0;47.69991898536682
399.0;0.0;53.0;60661.0;24776.0;35885.0;106471000.0;243800.0;1.0;7.0;47.91897892951965
402.0;0.0;53.0;60740.0;24854.0;35886.0;106525000.0;245000.0;1.0;6.0;48.16064095497131
