Hubald model simulation data
""
starting_time = Sun Mar 10 13:46:57 2024
finishing_time = Mon Mar 11 04:33:34 2024
elapsed_time = 53196.831151008606 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 300
deorbits_per_timestep = 30
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
525.0;0.0;56.0;95095.0;55342.0;39753.0;113905000.0;409000.0;2.0;15.0;171.92497301101685
528.0;0.0;56.0;95342.0;55555.0;39787.0;114067000.0;412600.0;5.0;18.0;172.33057689666748
531.0;0.0;56.0;95589.0;55781.0;39808.0;114229000.0;416200.0;2.0;18.0;172.84458589553833
534.0;0.0;56.0;95832.0;55997.0;39835.0;114427000.0;420600.0;6.0;22.0;172.48943424224854
537.0;0.0;56.0;96073.0;56213.0;39860.0;114643000.0;425400.0;5.0;24.0;174.03926920890808
540.0;0.0;56.0;96311.0;56423.0;39888.0;114886000.0;430800.0;3.0;27.0;174.5109269618988
543.0;0.0;56.0;96551.0;56649.0;39902.0;115111000.0;435800.0;2.0;25.0;174.4745819568634
546.0;0.0;56.0;96795.0;56858.0;39937.0;115300000.0;440000.0;3.0;21.0;173.74978804588318
549.0;0.0;56.0;97046.0;57086.0;39960.0;115426000.0;442800.0;3.0;14.0;175.74422407150269
552.0;0.0;56.0;97280.0;57294.0;39986.0;115705000.0;449000.0;2.0;31.0;175.61912870407104
555.0;0.0;56.0;97523.0;57515.0;40008.0;115903000.0;453400.0;6.0;22.0;176.32498002052307
558.0;0.0;56.0;97764.0;57735.0;40029.0;116119000.0;458200.0;2.0;24.0;175.47306084632874
561.0;0.0;56.0;98005.0;57949.0;40056.0;116335000.0;463000.0;4.0;24.0;176.4378309249878
564.0;1.0;56.0;98244.0;58161.0;40083.0;116569000.0;468200.0;3.0;24.0;180.28338813781738
567.0;1.0;57.0;98482.0;58378.0;40104.0;116812000.0;473600.0;2.0;25.0;177.28505611419678
570.0;0.0;58.0;98707.0;58580.0;40127.0;117172000.0;481600.0;1.0;40.0;178.47074818611145
573.0;0.0;58.0;98940.0;58786.0;40154.0;117460000.0;488000.0;4.0;32.0;180.26388931274414
576.0;0.0;58.0;99184.0;59014.0;40170.0;117649000.0;492200.0;2.0;21.0;178.71608710289001
579.0;0.0;58.0;99421.0;59232.0;40189.0;117901000.0;497800.0;3.0;28.0;179.13107299804688
582.0;0.0;58.0;99654.0;59439.0;40215.0;118189000.0;504200.0;3.0;32.0;182.60340404510498
585.0;0.0;58.0;99893.0;59665.0;40228.0;118423000.0;509400.0;4.0;26.0;180.45645403862
588.0;0.0;58.0;100123.0;59890.0;40233.0;118738000.0;516400.0;3.0;35.0;180.1487681865692
591.0;0.0;58.0;100359.0;60084.0;40275.0;118999000.0;522200.0;6.0;29.0;180.16894388198853
594.0;0.0;58.0;100594.0;60298.0;40296.0;119269000.0;528200.0;2.0;30.0;181.9942500591278
597.0;0.0;58.0;100842.0;60532.0;40310.0;119422000.0;531600.0;4.0;17.0;181.29856491088867
600.0;0.0;58.0;101089.0;60755.0;40334.0;119584000.0;535200.0;6.0;18.0;181.947762966156
603.0;0.0;58.0;101322.0;60960.0;40362.0;119872000.0;541600.0;5.0;32.0;183.24437999725342
606.0;0.0;58.0;101558.0;61177.0;40381.0;120133000.0;547400.0;3.0;29.0;182.53389501571655
609.0;0.0;58.0;101792.0;61392.0;40400.0;120412000.0;553600.0;4.0;31.0;181.60795402526855
612.0;0.0;58.0;102035.0;61604.0;40431.0;120610000.0;558000.0;3.0;22.0;183.6450707912445
615.0;0.0;58.0;102267.0;61811.0;40456.0;120907000.0;564600.0;5.0;33.0;183.92390608787537
618.0;0.0;58.0;102494.0;62023.0;40471.0;121249000.0;572200.0;6.0;38.0;184.47568106651306
621.0;0.0;58.0;102731.0;62236.0;40495.0;121501000.0;577800.0;4.0;28.0;185.04181003570557
624.0;0.0;58.0;102967.0;62439.0;40528.0;121762000.0;583600.0;7.0;29.0;185.37924695014954
627.0;0.0;58.0;103206.0;62649.0;40557.0;121996000.0;588800.0;4.0;26.0;185.41198992729187
630.0;0.0;58.0;103443.0;62855.0;40588.0;122248000.0;594400.0;2.0;28.0;185.46761894226074
633.0;0.0;58.0;103675.0;63070.0;40605.0;122545000.0;601000.0;4.0;33.0;186.04143404960632
636.0;0.0;58.0;103910.0;63286.0;40624.0;122815000.0;607000.0;2.0;30.0;187.05920910835266
639.0;0.0;58.0;104152.0;63518.0;40634.0;123022000.0;611600.0;1.0;23.0;186.29198598861694
642.0;0.0;58.0;104392.0;63718.0;40674.0;123247000.0;616600.0;7.0;25.0;186.98532390594482
645.0;0.0;58.0;104630.0;63929.0;40701.0;123490000.0;622000.0;3.0;27.0;187.39461994171143
648.0;0.0;58.0;104868.0;64151.0;40717.0;123733000.0;627400.0;4.0;27.0;189.47494411468506
651.0;0.0;58.0;105098.0;64371.0;40727.0;124048000.0;634400.0;3.0;35.0;189.11189198493958
654.0;0.0;58.0;105334.0;64585.0;40749.0;124309000.0;640200.0;5.0;29.0;188.51416206359863
657.0;0.0;58.0;105573.0;64795.0;40778.0;124543000.0;645400.0;5.0;26.0;189.1950228214264
660.0;0.0;58.0;105804.0;65000.0;40804.0;124849000.0;652200.0;1.0;34.0;189.5001358985901
663.0;0.0;58.0;106024.0;65205.0;40819.0;125254000.0;661200.0;5.0;45.0;189.158527135849
666.0;0.0;58.0;106257.0;65421.0;40836.0;125542000.0;667600.0;4.0;32.0;189.51169204711914
669.0;0.0;58.0;106478.0;65616.0;40862.0;125938000.0;676400.0;7.0;44.0;191.79606103897095
672.0;0.0;58.0;106717.0;65823.0;40894.0;126172000.0;681600.0;5.0;26.0;191.3289670944214
675.0;0.0;58.0;106949.0;66026.0;40923.0;126469000.0;688200.0;2.0;33.0;191.60179901123047
678.0;0.0;58.0;107180.0;66247.0;40933.0;126775000.0;695000.0;3.0;34.0;191.48601698875427
681.0;0.0;58.0;107410.0;66454.0;40956.0;127090000.0;702000.0;6.0;35.0;191.08040809631348
684.0;0.0;58.0;107636.0;66663.0;40973.0;127441000.0;709800.0;5.0;39.0;193.2159960269928
687.0;0.0;58.0;107863.0;66865.0;40998.0;127783000.0;717400.0;3.0;38.0;192.76089477539062
690.0;0.0;58.0;108083.0;67076.0;41007.0;128188000.0;726400.0;4.0;45.0;193.5779571533203
693.0;0.0;58.0;108313.0;67289.0;41024.0;128503000.0;733400.0;4.0;35.0;193.865247964859
696.0;0.0;58.0;108541.0;67486.0;41055.0;128836000.0;740800.0;9.0;37.0;194.30627822875977
699.0;0.0;58.0;108766.0;67687.0;41079.0;129196000.0;748800.0;3.0;40.0;194.84068989753723
702.0;0.0;58.0;108992.0;67892.0;41100.0;129547000.0;756600.0;3.0;39.0;194.46349787712097
705.0;0.0;58.0;109203.0;68090.0;41113.0;130033000.0;767400.0;1.0;54.0;195.97046303749084
708.0;0.0;58.0;109424.0;68309.0;41115.0;130429000.0;776200.0;2.0;44.0;195.82092118263245
711.0;0.0;58.0;109656.0;68535.0;41121.0;130726000.0;782800.0;2.0;33.0;199.2791678905487
714.0;0.0;58.0;109880.0;68742.0;41138.0;131095000.0;791000.0;4.0;41.0;196.54732179641724
717.0;0.0;58.0;110110.0;68965.0;41145.0;131410000.0;798000.0;1.0;35.0;196.4998481273651
720.0;0.0;58.0;110348.0;69178.0;41170.0;131653000.0;803400.0;6.0;27.0;197.78143787384033
