Hubald model simulation data
""
starting_time = Thu Mar 14 20:05:28 2024
finishing_time = Fri Mar 15 01:45:07 2024
elapsed_time = 20379.61961913109 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
324.0;0.0;52.0;58965.0;23062.0;35903.0;102493000.0;155400.0;1.0;1.0;46.973865032196045
327.0;0.0;52.0;59047.0;23148.0;35899.0;102520000.0;156000.0;0.0;3.0;46.97830581665039
330.0;0.0;52.0;59132.0;23223.0;35909.0;102520000.0;156000.0;1.0;0.0;46.93145823478699
333.0;0.0;52.0;59214.0;23292.0;35922.0;102547000.0;156600.0;0.0;3.0;47.158737897872925
336.0;0.0;52.0;59297.0;23372.0;35925.0;102565000.0;157000.0;0.0;2.0;46.935890913009644
339.0;0.0;52.0;59381.0;23439.0;35942.0;102574000.0;157200.0;1.0;1.0;47.01344013214111
342.0;0.0;52.0;59460.0;23507.0;35953.0;102628000.0;158400.0;2.0;6.0;47.17274308204651
345.0;0.0;52.0;59543.0;23582.0;35961.0;102646000.0;158800.0;1.0;2.0;47.334243059158325
348.0;0.0;52.0;59624.0;23658.0;35966.0;102682000.0;159600.0;1.0;4.0;47.34880805015564
351.0;0.0;52.0;59707.0;23725.0;35982.0;102700000.0;160000.0;2.0;2.0;47.74901604652405
354.0;0.0;52.0;59788.0;23791.0;35997.0;102736000.0;160800.0;1.0;4.0;47.27989196777344
357.0;0.0;52.0;59873.0;23870.0;36003.0;102736000.0;160800.0;0.0;0.0;47.517817974090576
360.0;0.0;52.0;59955.0;23943.0;36012.0;102763000.0;161400.0;0.0;3.0;47.52958679199219
363.0;1.0;52.0;60034.0;24007.0;36027.0;102817000.0;162600.0;2.0;4.0;47.62605094909668
366.0;0.0;53.0;60114.0;24081.0;36033.0;102862000.0;163600.0;0.0;5.0;47.50655198097229
369.0;0.0;53.0;60196.0;24154.0;36042.0;102889000.0;164200.0;0.0;3.0;47.23853802680969
372.0;0.0;53.0;60278.0;24229.0;36049.0;102916000.0;164800.0;0.0;3.0;47.803704023361206
375.0;0.0;53.0;60360.0;24295.0;36065.0;102943000.0;165400.0;2.0;3.0;47.778501749038696
378.0;0.0;53.0;60443.0;24369.0;36074.0;102961000.0;165800.0;0.0;2.0;47.54751682281494
381.0;0.0;53.0;60524.0;24445.0;36079.0;102997000.0;166600.0;2.0;4.0;48.23455095291138
384.0;0.0;53.0;60606.0;24519.0;36087.0;103024000.0;167200.0;0.0;3.0;47.98731017112732
387.0;0.0;53.0;60689.0;24602.0;36087.0;103042000.0;167600.0;0.0;2.0;47.92892622947693
390.0;0.0;53.0;60770.0;24676.0;36094.0;103078000.0;168400.0;0.0;4.0;48.017943143844604
393.0;0.0;53.0;60854.0;24749.0;36105.0;103087000.0;168600.0;0.0;1.0;48.029876947402954
396.0;0.0;53.0;60937.0;24832.0;36105.0;103105000.0;169000.0;0.0;2.0;48.29998326301575
399.0;0.0;53.0;61018.0;24907.0;36111.0;103141000.0;169800.0;1.0;4.0;47.9695770740509
402.0;0.0;53.0;61101.0;24981.0;36120.0;103159000.0;170200.0;2.0;2.0;48.219253063201904
405.0;0.0;53.0;61186.0;25059.0;36127.0;103159000.0;170200.0;1.0;0.0;48.02069807052612
408.0;0.0;53.0;61271.0;25139.0;36132.0;103159000.0;170200.0;0.0;0.0;48.26157879829407
411.0;0.0;53.0;61348.0;25213.0;36135.0;103231000.0;171800.0;0.0;8.0;48.369133949279785
414.0;0.0;53.0;61431.0;25286.0;36145.0;103249000.0;172200.0;1.0;2.0;48.43003177642822
417.0;0.0;53.0;61515.0;25350.0;36165.0;103258000.0;172400.0;3.0;1.0;48.295265197753906
420.0;0.0;53.0;61593.0;25425.0;36168.0;103321000.0;173800.0;1.0;7.0;48.31220102310181
423.0;0.0;53.0;61673.0;25497.0;36176.0;103366000.0;174800.0;0.0;5.0;48.56222701072693
426.0;0.0;53.0;61758.0;25570.0;36188.0;103366000.0;174800.0;1.0;0.0;48.31852412223816
429.0;0.0;53.0;61840.0;25643.0;36197.0;103393000.0;175400.0;0.0;3.0;48.4819118976593
432.0;0.0;53.0;61921.0;25724.0;36197.0;103429000.0;176200.0;0.0;4.0;48.47401022911072
435.0;0.0;53.0;62002.0;25801.0;36201.0;103465000.0;177000.0;0.0;4.0;48.71505880355835
438.0;0.0;53.0;62085.0;25874.0;36211.0;103483000.0;177400.0;0.0;2.0;48.4297149181366
441.0;0.0;53.0;62168.0;25952.0;36216.0;103501000.0;177800.0;0.0;2.0;48.62586975097656
444.0;0.0;53.0;62250.0;26027.0;36223.0;103528000.0;178400.0;1.0;3.0;49.07730984687805
