Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
240.0;0.0;59.0;56404.0;21266.0;35138.0;1034400000.0;237600.0;25.0;11.0
243.0;0.0;59.0;56475.0;21349.0;35126.0;1035300000.0;241200.0;12.0;18.0
246.0;1.0;60.0;56543.0;21421.0;35122.0;1036250000.0;245000.0;22.0;19.0
249.0;0.0;60.0;56619.0;21505.0;35114.0;1036900000.0;247600.0;13.0;13.0
252.0;0.0;60.0;56697.0;21585.0;35112.0;1037450000.0;249800.0;17.0;11.0
255.0;0.0;60.0;56777.0;21657.0;35120.0;1037900000.0;251600.0;25.0;9.0
258.0;0.0;60.0;56849.0;21736.0;35113.0;1038750000.0;255000.0;14.0;17.0
261.0;0.0;60.0;56919.0;21797.0;35122.0;1039700000.0;258800.0;28.0;19.0
264.0;0.0;60.0;56990.0;21871.0;35119.0;1040600000.0;262400.0;20.0;18.0
267.0;0.0;60.0;57057.0;21942.0;35115.0;1041700000.0;266800.0;19.0;22.0
270.0;0.0;60.0;57135.0;22010.0;35125.0;1042250000.0;269000.0;27.0;11.0
273.0;1.0;61.0;57206.0;22075.0;35131.0;1043050000.0;272200.0;29.0;16.0
276.0;0.0;61.0;57284.0;22148.0;35136.0;1043600000.0;274400.0;23.0;11.0
279.0;0.0;61.0;57353.0;22220.0;35133.0;1044600000.0;278400.0;19.0;20.0
282.0;0.0;61.0;57425.0;22292.0;35133.0;1045450000.0;281800.0;20.0;17.0
285.0;0.0;61.0;57498.0;22360.0;35138.0;1046250000.0;285000.0;25.0;16.0
288.0;0.0;61.0;57572.0;22437.0;35135.0;1047000000.0;288000.0;20.0;15.0
291.0;0.0;61.0;57644.0;22509.0;35135.0;1047850000.0;291400.0;22.0;17.0
294.0;0.0;61.0;57719.0;22586.0;35133.0;1048550000.0;294200.0;19.0;14.0
297.0;0.0;61.0;57785.0;22643.0;35142.0;1049700000.0;298800.0;33.0;23.0
300.0;0.0;61.0;57859.0;22703.0;35156.0;1050450000.0;301800.0;32.0;15.0
303.0;0.0;61.0;57927.0;22767.0;35160.0;1051500000.0;306000.0;30.0;21.0
306.0;0.0;61.0;58003.0;22836.0;35167.0;1052150000.0;308600.0;24.0;13.0
309.0;0.0;61.0;58078.0;22899.0;35179.0;1052850000.0;311400.0;31.0;14.0
312.0;0.0;61.0;58136.0;22968.0;35168.0;1054400000.0;317600.0;23.0;31.0
315.0;0.0;61.0;58205.0;23034.0;35171.0;1055400000.0;321600.0;25.0;20.0
318.0;0.0;61.0;58281.0;23099.0;35182.0;1056050000.0;324200.0;28.0;13.0
321.0;1.0;62.0;58350.0;23168.0;35182.0;1056950000.0;327800.0;23.0;18.0
324.0;0.0;62.0;58417.0;23235.0;35182.0;1058050000.0;332200.0;25.0;22.0
327.0;0.0;62.0;58484.0;23300.0;35184.0;1059150000.0;336600.0;29.0;22.0
330.0;0.0;62.0;58553.0;23365.0;35188.0;1060150000.0;340600.0;26.0;20.0
333.0;0.0;62.0;58617.0;23438.0;35179.0;1061400000.0;345600.0;16.0;25.0
336.0;0.0;62.0;58681.0;23503.0;35178.0;1062650000.0;350600.0;25.0;25.0
339.0;0.0;62.0;58751.0;23566.0;35185.0;1063600000.0;354400.0;29.0;19.0
342.0;0.0;62.0;58820.0;23629.0;35191.0;1064600000.0;358400.0;23.0;20.0
345.0;0.0;62.0;58888.0;23702.0;35186.0;1065650000.0;362600.0;20.0;21.0
348.0;0.0;62.0;58952.0;23759.0;35193.0;1066900000.0;367600.0;32.0;25.0
351.0;0.0;62.0;59020.0;23828.0;35192.0;1067950000.0;371800.0;19.0;21.0
354.0;0.0;62.0;59085.0;23895.0;35190.0;1069150000.0;376600.0;22.0;24.0
357.0;0.0;62.0;59152.0;23945.0;35207.0;1070250000.0;381000.0;41.0;22.0
360.0;0.0;62.0;59217.0;24011.0;35206.0;1071450000.0;385800.0;21.0;24.0
363.0;0.0;62.0;59279.0;24068.0;35211.0;1072800000.0;391200.0;29.0;27.0
366.0;0.0;62.0;59347.0;24126.0;35221.0;1073850000.0;395400.0;34.0;21.0
369.0;0.0;62.0;59407.0;24184.0;35223.0;1075300000.0;401200.0;32.0;29.0
372.0;0.0;62.0;59473.0;24256.0;35217.0;1076450000.0;405800.0;17.0;23.0
375.0;0.0;62.0;59539.0;24319.0;35220.0;1077600000.0;410400.0;27.0;23.0
378.0;0.0;62.0;59608.0;24385.0;35223.0;1078600000.0;414400.0;24.0;20.0
381.0;0.0;62.0;59669.0;24444.0;35225.0;1080000000.0;420000.0;29.0;28.0
384.0;0.0;62.0;59729.0;24509.0;35220.0;1081450000.0;425800.0;22.0;29.0
387.0;0.0;62.0;59794.0;24569.0;35225.0;1082650000.0;430600.0;31.0;24.0
390.0;0.0;62.0;59852.0;24630.0;35222.0;1084200000.0;436800.0;29.0;31.0
393.0;0.0;62.0;59905.0;24685.0;35220.0;1086000000.0;444000.0;31.0;36.0
396.0;0.0;62.0;59957.0;24745.0;35212.0;1087850000.0;451400.0;21.0;37.0
399.0;0.0;62.0;60017.0;24800.0;35217.0;1089300000.0;457200.0;28.0;29.0
402.0;0.0;62.0;60067.0;24853.0;35214.0;1091250000.0;465000.0;29.0;39.0
405.0;0.0;62.0;60129.0;24913.0;35216.0;1092600000.0;470400.0;31.0;27.0
408.0;0.0;62.0;60183.0;24976.0;35207.0;1094350000.0;477400.0;20.0;35.0
411.0;0.0;62.0;60241.0;25036.0;35205.0;1095900000.0;483600.0;28.0;31.0
414.0;1.0;63.0;60303.0;25089.0;35214.0;1097150000.0;488600.0;34.0;25.0
417.0;0.0;63.0;60360.0;25142.0;35218.0;1098750000.0;495000.0;36.0;32.0
420.0;2.0;65.0;60420.0;25207.0;35213.0;1100000000.0;500000.0;25.0;25.0
423.0;0.0;65.0;60467.0;25266.0;35201.0;1102100000.0;508400.0;25.0;42.0
426.0;0.0;65.0;60536.0;25329.0;35207.0;1103100000.0;512400.0;28.0;20.0
429.0;1.0;66.0;60596.0;25388.0;35208.0;1104450000.0;517800.0;25.0;27.0
432.0;0.0;66.0;60646.0;25449.0;35197.0;1106400000.0;525600.0;23.0;39.0
435.0;1.0;67.0;60703.0;25509.0;35194.0;1107900000.0;531600.0;26.0;30.0
