Hubald model simulation data
""
starting_time = Tue Apr  2 10:25:52 2024
finishing_time = Tue Apr  2 17:00:12 2024
elapsed_time = 23659.036067008972 s
matrix_mode = import
launch_mode = njit
launch_function = constant
launch_stop = 1
exp_rate = 0.003
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
312.0;0.0;53.0;80791.0;44324.0;36467.0;128188000.0;726400.0;6.0;81.0;24.260133743286133
315.0;0.0;53.0;80656.0;44263.0;36393.0;128953000.0;743400.0;12.0;85.0;24.16684579849243
318.0;1.0;53.0;80534.0;44209.0;36325.0;129601000.0;757800.0;13.0;70.0;24.29758310317993
321.0;0.0;54.0;80420.0;44169.0;36251.0;130177000.0;770600.0;7.0;64.0;24.125993967056274
324.0;0.0;54.0;80294.0;44122.0;36172.0;130861000.0;785800.0;7.0;76.0;24.09604787826538
327.0;0.0;54.0;80173.0;44080.0;36093.0;131500000.0;800000.0;5.0;71.0;24.242789030075073
330.0;0.0;54.0;80033.0;44020.0;36013.0;132310000.0;818000.0;13.0;90.0;24.173754930496216
333.0;0.0;54.0;79895.0;43970.0;35925.0;133102000.0;835600.0;5.0;88.0;24.371412992477417
336.0;0.0;54.0;79764.0;43920.0;35844.0;133831000.0;851800.0;8.0;81.0;24.22866988182068
339.0;0.0;54.0;79634.0;43872.0;35762.0;134551000.0;867800.0;9.0;80.0;24.14263606071472
342.0;0.0;54.0;79487.0;43816.0;35671.0;135424000.0;887200.0;2.0;97.0;24.255806922912598
345.0;0.0;54.0;79348.0;43769.0;35579.0;136225000.0;905000.0;2.0;89.0;24.117475986480713
348.0;0.0;54.0;79211.0;43713.0;35498.0;137008000.0;922400.0;9.0;87.0;24.228679895401
351.0;0.0;54.0;79056.0;43645.0;35411.0;137953000.0;943400.0;10.0;105.0;24.213001012802124
354.0;0.0;54.0;78890.0;43571.0;35319.0;138997000.0;966600.0;9.0;116.0;24.232009887695312
357.0;0.0;54.0;78736.0;43509.0;35227.0;139933000.0;987400.0;8.0;104.0;24.377368927001953
360.0;0.0;54.0;78584.0;43444.0;35140.0;140851000.0;1007800.0;11.0;102.0;24.159444093704224
363.0;0.0;54.0;78426.0;43380.0;35046.0;141823000.0;1029400.0;12.0;108.0;24.272450923919678
366.0;0.0;54.0;78273.0;43322.0;34951.0;142750000.0;1050000.0;8.0;103.0;24.18755602836609
369.0;0.0;54.0;78123.0;43264.0;34859.0;143650000.0;1070000.0;9.0;100.0;24.20048999786377
372.0;0.0;54.0;77960.0;43186.0;34774.0;144667000.0;1092600.0;16.0;113.0;24.169206619262695
375.0;0.0;54.0;77788.0;43114.0;34674.0;145765000.0;1117000.0;10.0;122.0;24.067399978637695
378.0;0.0;54.0;77641.0;43051.0;34590.0;146638000.0;1136400.0;10.0;97.0;24.145089864730835
381.0;0.0;54.0;77497.0;43001.0;34496.0;147484000.0;1155200.0;5.0;94.0;24.11157727241516
384.0;0.0;54.0;77333.0;42927.0;34406.0;148510000.0;1178000.0;7.0;114.0;24.121060132980347
387.0;0.0;54.0;77158.0;42854.0;34304.0;149635000.0;1203000.0;4.0;125.0;24.195789098739624
390.0;0.0;54.0;77006.0;42790.0;34216.0;150553000.0;1223400.0;7.0;102.0;24.377315044403076
393.0;1.0;54.0;76819.0;42705.0;34114.0;151786000.0;1250800.0;5.0;135.0;24.26120615005493
396.0;0.0;55.0;76650.0;42637.0;34013.0;152857000.0;1274600.0;6.0;119.0;24.19889187812805
399.0;0.0;55.0;76480.0;42565.0;33915.0;153937000.0;1298600.0;3.0;120.0;24.259376049041748
402.0;0.0;55.0;76308.0;42493.0;33815.0;155035000.0;1323000.0;5.0;122.0;24.23398184776306
405.0;0.0;55.0;76128.0;42398.0;33730.0;156205000.0;1349000.0;13.0;130.0;24.154030799865723
408.0;0.0;55.0;75941.0;42307.0;33634.0;157438000.0;1376400.0;8.0;137.0;24.16855502128601
411.0;0.0;55.0;75766.0;42217.0;33549.0;158563000.0;1401400.0;9.0;125.0;24.164443254470825
414.0;0.0;55.0;75571.0;42123.0;33448.0;159868000.0;1430400.0;13.0;145.0;24.199743032455444
417.0;0.0;55.0;75381.0;42039.0;33342.0;161128000.0;1458400.0;8.0;140.0;24.167183876037598
420.0;0.0;55.0;75200.0;41959.0;33241.0;162307000.0;1484600.0;10.0;131.0;24.265473127365112
423.0;0.0;55.0;75011.0;41880.0;33131.0;163558000.0;1512400.0;7.0;139.0;24.124088048934937
426.0;0.0;55.0;74826.0;41791.0;33035.0;164773000.0;1539400.0;11.0;135.0;24.167908906936646
429.0;0.0;55.0;74625.0;41689.0;32936.0;166132000.0;1569600.0;5.0;151.0;24.24506425857544
432.0;0.0;55.0;74421.0;41587.0;32834.0;167518000.0;1600400.0;10.0;154.0;24.216695070266724
435.0;0.0;55.0;74203.0;41494.0;32709.0;169030000.0;1634000.0;3.0;168.0;24.20795774459839
438.0;0.0;55.0;73993.0;41389.0;32604.0;170470000.0;1666000.0;12.0;160.0;24.12355613708496
441.0;0.0;55.0;73764.0;41276.0;32488.0;172081000.0;1701800.0;10.0;179.0;24.13092803955078
444.0;0.0;55.0;73549.0;41169.0;32380.0;173566000.0;1734800.0;16.0;165.0;24.299969911575317
447.0;0.0;55.0;73340.0;41076.0;32264.0;174997000.0;1766600.0;8.0;159.0;24.198429822921753
450.0;0.0;55.0;73125.0;40984.0;32141.0;176482000.0;1799600.0;5.0;165.0;24.13233470916748
453.0;0.0;55.0;72923.0;40891.0;32032.0;177850000.0;1830000.0;9.0;152.0;24.085308074951172
456.0;0.0;55.0;72701.0;40786.0;31915.0;179398000.0;1864400.0;12.0;172.0;24.218300819396973
459.0;0.0;55.0;72461.0;40670.0;31791.0;181108000.0;1902400.0;14.0;190.0;24.218348026275635
462.0;0.0;55.0;72225.0;40544.0;31681.0;182782000.0;1939600.0;9.0;186.0;24.183684825897217
465.0;0.0;55.0;71997.0;40425.0;31572.0;184384000.0;1975200.0;13.0;178.0;24.247379302978516
468.0;0.0;55.0;71788.0;40334.0;31454.0;185815000.0;2007000.0;10.0;159.0;24.088253021240234
471.0;0.0;55.0;71540.0;40205.0;31335.0;187597000.0;2046600.0;13.0;198.0;24.17712712287903
474.0;0.0;55.0;71310.0;40084.0;31226.0;189217000.0;2082600.0;12.0;180.0;24.174906015396118
477.0;0.0;55.0;71087.0;39992.0;31095.0;190774000.0;2117200.0;9.0;173.0;24.226755142211914
480.0;0.0;55.0;70865.0;39885.0;30980.0;192322000.0;2151600.0;11.0;172.0;24.25768804550171
483.0;0.0;55.0;70642.0;39762.0;30880.0;193879000.0;2186200.0;13.0;173.0;24.13777995109558
486.0;0.0;55.0;70396.0;39628.0;30768.0;195643000.0;2225400.0;11.0;196.0;24.232785940170288
489.0;0.0;55.0;70178.0;39523.0;30655.0;197155000.0;2259000.0;14.0;168.0;24.231723070144653
492.0;0.0;55.0;69898.0;39402.0;30496.0;199225000.0;2305000.0;9.0;230.0;24.20192003250122
495.0;0.0;55.0;69646.0;39291.0;30355.0;201043000.0;2345400.0;9.0;202.0;24.128419876098633
