Hubald model simulation data
""
starting_time = Tue Mar  5 14:01:15 2024
finishing_time = Tue Mar  5 20:18:00 2024
elapsed_time = 22604.633703947067 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 300
deorbits_per_timestep = 30
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
321.0;0.0;52.0;75933.0;38768.0;37165.0;124183000.0;637400.0;5.0;68.0;139.05556917190552
324.0;0.0;52.0;76139.0;38959.0;37180.0;124714000.0;649200.0;7.0;59.0;139.87791323661804
327.0;0.0;52.0;76343.0;39153.0;37190.0;125263000.0;661400.0;4.0;61.0;140.62296605110168
330.0;0.0;52.0;76542.0;39351.0;37191.0;125857000.0;674600.0;5.0;66.0;140.24881386756897
333.0;2.0;52.0;76730.0;39549.0;37181.0;126550000.0;690000.0;3.0;73.0;141.25839710235596
336.0;0.0;54.0;76926.0;39733.0;37193.0;127171000.0;703800.0;3.0;69.0;143.00914311408997
339.0;0.0;54.0;77130.0;39927.0;37203.0;127720000.0;716000.0;7.0;61.0;141.2232370376587
342.0;0.0;54.0;77324.0;40124.0;37200.0;128359000.0;730200.0;9.0;71.0;141.88764095306396
345.0;0.0;54.0;77505.0;40310.0;37195.0;129115000.0;747000.0;9.0;84.0;141.57119798660278
348.0;0.0;54.0;77710.0;40519.0;37191.0;129655000.0;759000.0;3.0;60.0;142.72554183006287
351.0;0.0;54.0;77905.0;40707.0;37198.0;130285000.0;773000.0;7.0;70.0;145.3981068134308
354.0;0.0;54.0;78091.0;40901.0;37190.0;130996000.0;788800.0;7.0;79.0;143.43863916397095
357.0;0.0;54.0;78304.0;41105.0;37199.0;131464000.0;799200.0;8.0;52.0;142.6961967945099
360.0;0.0;54.0;78512.0;41295.0;37217.0;131977000.0;810600.0;7.0;57.0;144.7263479232788
363.0;0.0;54.0;78685.0;41480.0;37205.0;132805000.0;829000.0;3.0;92.0;143.94183492660522
366.0;0.0;54.0;78865.0;41674.0;37191.0;133570000.0;846000.0;7.0;85.0;143.40408277511597
369.0;0.0;54.0;79049.0;41853.0;37196.0;134299000.0;862200.0;12.0;81.0;144.84274220466614
372.0;0.0;54.0;79260.0;42061.0;37199.0;134785000.0;873000.0;3.0;54.0;145.12055492401123
375.0;1.0;54.0;79425.0;42238.0;37187.0;135685000.0;893000.0;4.0;98.0;144.46759414672852
378.0;0.0;55.0;79602.0;42415.0;37187.0;136477000.0;910600.0;13.0;88.0;145.54068088531494
381.0;0.0;55.0;79758.0;42585.0;37173.0;137458000.0;932400.0;7.0;109.0;145.896014213562
384.0;0.0;55.0;79927.0;42765.0;37162.0;138322000.0;951600.0;4.0;96.0;148.51807522773743
387.0;0.0;55.0;80113.0;42971.0;37142.0;139033000.0;967400.0;5.0;79.0;146.70848488807678
390.0;0.0;55.0;80289.0;43163.0;37126.0;139834000.0;985200.0;6.0;89.0;147.10081791877747
393.0;0.0;55.0;80437.0;43338.0;37099.0;140878000.0;1008400.0;6.0;116.0;146.81777501106262
396.0;0.0;55.0;80602.0;43510.0;37092.0;141778000.0;1028400.0;10.0;100.0;147.15432715415955
399.0;0.0;55.0;80768.0;43695.0;37073.0;142669000.0;1048200.0;3.0;99.0;147.31891989707947
402.0;0.0;55.0;80953.0;43856.0;37097.0;143398000.0;1064400.0;7.0;81.0;148.1520221233368
405.0;0.0;55.0;81098.0;44008.0;37090.0;144451000.0;1087800.0;10.0;117.0;147.11387085914612
408.0;0.0;55.0;81234.0;44157.0;37077.0;145513000.0;1111400.0;10.0;118.0;143.07042407989502
411.0;0.0;55.0;81398.0;44335.0;37063.0;146422000.0;1131600.0;3.0;101.0;149.78396487236023
414.0;0.0;55.0;81531.0;44490.0;37041.0;147511000.0;1155800.0;9.0;121.0;144.92429399490356
417.0;0.0;55.0;81681.0;44648.0;37033.0;148483000.0;1177400.0;6.0;108.0;146.90681505203247
420.0;0.0;55.0;81821.0;44793.0;37028.0;149509000.0;1200200.0;16.0;114.0;144.0859489440918
423.0;0.0;55.0;81929.0;44932.0;36997.0;150607000.0;1224600.0;9.0;122.0;135.0086178779602
426.0;0.0;55.0;81980.0;45016.0;36964.0;151732000.0;1249600.0;10.0;125.0;109.79689693450928
429.0;0.0;55.0;81896.0;44994.0;36902.0;152938000.0;1276400.0;11.0;134.0;56.107598066329956
432.0;0.0;55.0;81730.0;44916.0;36814.0;154126000.0;1302800.0;6.0;132.0;19.625720024108887
435.0;0.0;55.0;81546.0;44825.0;36721.0;155512000.0;1333600.0;16.0;154.0;19.155909776687622
438.0;0.0;55.0;81383.0;44737.0;36646.0;156709000.0;1360200.0;7.0;133.0;18.878145933151245
441.0;0.0;55.0;81210.0;44651.0;36559.0;157996000.0;1388800.0;10.0;143.0;18.724908590316772
444.0;0.0;55.0;81037.0;44577.0;36460.0;159283000.0;1417400.0;4.0;143.0;19.021354913711548
447.0;0.0;55.0;80867.0;44480.0;36387.0;160543000.0;1445400.0;16.0;140.0;18.68220281600952
450.0;0.0;55.0;80696.0;44391.0;36305.0;161812000.0;1473600.0;8.0;141.0;18.50925898551941
453.0;0.0;55.0;80517.0;44297.0;36220.0;163153000.0;1503400.0;13.0;149.0;18.537827968597412
456.0;0.0;55.0;80352.0;44219.0;36133.0;164368000.0;1530400.0;4.0;135.0;18.536843061447144
459.0;0.0;55.0;80173.0;44127.0;36046.0;165709000.0;1560200.0;6.0;149.0;18.527230978012085
462.0;0.0;55.0;79993.0;44045.0;35948.0;167059000.0;1590200.0;8.0;150.0;18.55501413345337
465.0;0.0;55.0;79809.0;43948.0;35861.0;168454000.0;1621200.0;5.0;155.0;18.49682307243347
468.0;1.0;55.0;79620.0;43852.0;35768.0;169885000.0;1653000.0;12.0;157.0;18.510082006454468
471.0;0.0;56.0;79415.0;43740.0;35675.0;171460000.0;1688000.0;8.0;175.0;18.48259210586548
474.0;0.0;56.0;79220.0;43634.0;35586.0;172945000.0;1721000.0;9.0;165.0;18.469424962997437
477.0;0.0;56.0;79019.0;43539.0;35480.0;174484000.0;1755200.0;7.0;171.0;18.42100715637207
480.0;0.0;56.0;78813.0;43443.0;35370.0;176068000.0;1790400.0;3.0;176.0;18.515125036239624
483.0;0.0;56.0;78608.0;43329.0;35279.0;177643000.0;1825400.0;12.0;175.0;18.481782913208008
486.0;0.0;56.0;78391.0;43223.0;35168.0;179326000.0;1862800.0;11.0;187.0;18.435139179229736
489.0;0.0;56.0;78181.0;43117.0;35064.0;180946000.0;1898800.0;10.0;180.0;18.520251035690308
492.0;0.0;56.0;77975.0;43013.0;34962.0;182530000.0;1934000.0;11.0;176.0;18.524171113967896
495.0;0.0;56.0;77769.0;42909.0;34860.0;184114000.0;1969200.0;13.0;176.0;18.527172088623047
498.0;0.0;56.0;77524.0;42793.0;34731.0;186049000.0;2012200.0;11.0;215.0;18.465163946151733
501.0;0.0;56.0;77307.0;42681.0;34626.0;187732000.0;2049600.0;9.0;187.0;18.468387842178345
504.0;0.0;56.0;77077.0;42560.0;34517.0;189532000.0;2089600.0;9.0;200.0;18.41980791091919
507.0;0.0;56.0;76824.0;42419.0;34405.0;191539000.0;2134200.0;7.0;223.0;18.480093002319336
510.0;0.0;56.0;76590.0;42291.0;34299.0;193375000.0;2175000.0;10.0;204.0;18.516321897506714
513.0;0.0;56.0;76347.0;42173.0;34174.0;195292000.0;2217600.0;10.0;213.0;18.442507028579712
516.0;0.0;56.0;76097.0;42037.0;34060.0;197272000.0;2261600.0;17.0;220.0;18.49871587753296
519.0;0.0;56.0;75837.0;41897.0;33940.0;199342000.0;2307600.0;10.0;230.0;18.447518825531006
522.0;0.0;56.0;75582.0;41760.0;33822.0;201367000.0;2352600.0;11.0;225.0;18.545504093170166
525.0;0.0;56.0;75327.0;41621.0;33706.0;203392000.0;2397600.0;7.0;225.0;18.45612907409668
528.0;0.0;56.0;75058.0;41465.0;33593.0;205543000.0;2445400.0;9.0;239.0;18.44591212272644
531.0;0.0;56.0;74781.0;41328.0;33453.0;207766000.0;2494800.0;8.0;247.0;18.437632083892822
534.0;0.0;56.0;74514.0;41180.0;33334.0;209899000.0;2542200.0;9.0;237.0;18.52032995223999
537.0;0.0;56.0;74238.0;41028.0;33210.0;212113000.0;2591400.0;10.0;246.0;18.49799919128418
540.0;0.0;56.0;73988.0;40897.0;33091.0;214093000.0;2635400.0;8.0;220.0;18.508960962295532
543.0;0.0;56.0;73699.0;40752.0;32947.0;216424000.0;2687200.0;14.0;259.0;18.44639492034912
546.0;0.0;56.0;73411.0;40612.0;32799.0;218746000.0;2738800.0;7.0;258.0;18.37795615196228
549.0;0.0;56.0;73122.0;40470.0;32652.0;221077000.0;2790600.0;8.0;259.0;18.430202960968018
552.0;0.0;56.0;72850.0;40333.0;32517.0;223255000.0;2839000.0;8.0;242.0;18.411958694458008
555.0;0.0;56.0;72573.0;40179.0;32394.0;225487000.0;2888600.0;16.0;248.0;18.47153115272522
558.0;0.0;56.0;72297.0;40028.0;32269.0;227701000.0;2937800.0;11.0;246.0;18.527209997177124
561.0;0.0;56.0;72021.0;39876.0;32145.0;229915000.0;2987000.0;9.0;246.0;18.59617590904236
564.0;0.0;56.0;71720.0;39704.0;32016.0;232354000.0;3041200.0;11.0;271.0;18.49755597114563
567.0;0.0;56.0;71415.0;39546.0;31869.0;234829000.0;3096200.0;11.0;275.0;18.48418092727661
570.0;0.0;56.0;71119.0;39397.0;31722.0;237223000.0;3149400.0;7.0;266.0;18.36587905883789
573.0;0.0;56.0;70838.0;39244.0;31594.0;239482000.0;3199600.0;10.0;251.0;18.44490909576416
576.0;0.0;56.0;70536.0;39074.0;31462.0;241930000.0;3254000.0;16.0;272.0;18.48773217201233
579.0;0.0;56.0;70206.0;38894.0;31312.0;244630000.0;3314000.0;13.0;300.0;18.557456016540527
582.0;0.0;56.0;69879.0;38719.0;31160.0;247303000.0;3373400.0;11.0;297.0;18.457425117492676
585.0;0.0;56.0;69567.0;38544.0;31023.0;249841000.0;3429800.0;15.0;282.0;18.407387733459473
588.0;0.0;56.0;69235.0;38353.0;30882.0;252559000.0;3490200.0;12.0;302.0;18.430742979049683
591.0;0.0;56.0;68895.0;38158.0;30737.0;255349000.0;3552200.0;16.0;310.0;18.49515390396118
594.0;0.0;56.0;68524.0;37959.0;30565.0;258418000.0;3620400.0;13.0;341.0;18.546535968780518
597.0;0.0;56.0;68199.0;37783.0;30416.0;261073000.0;3679400.0;9.0;295.0;18.579260110855103
600.0;0.0;56.0;67888.0;37621.0;30267.0;263602000.0;3735600.0;11.0;281.0;18.500679969787598
603.0;0.0;56.0;67541.0;37429.0;30112.0;266464000.0;3799200.0;10.0;318.0;18.4322030544281
606.0;0.0;56.0;67186.0;37241.0;29945.0;269389000.0;3864200.0;11.0;325.0;18.51549792289734
609.0;0.0;56.0;66833.0;37045.0;29788.0;272296000.0;3928800.0;12.0;323.0;18.418227910995483
612.0;0.0;56.0;66467.0;36862.0;29605.0;275320000.0;3996000.0;6.0;336.0;18.3870267868042
615.0;0.0;56.0;66134.0;36684.0;29450.0;278047000.0;4056600.0;14.0;303.0;18.444683074951172
618.0;0.0;56.0;65757.0;36481.0;29276.0;281170000.0;4126000.0;11.0;347.0;18.422829151153564
621.0;0.0;56.0;65398.0;36279.0;29119.0;284131000.0;4191800.0;17.0;329.0;18.362552165985107
624.0;0.0;56.0;65048.0;36069.0;28979.0;287011000.0;4255800.0;19.0;320.0;18.4559588432312
627.0;0.0;56.0;64630.0;35855.0;28775.0;290503000.0;4333400.0;10.0;388.0;18.480489015579224
630.0;0.0;56.0;64205.0;35615.0;28590.0;294058000.0;4412400.0;16.0;395.0;18.41934370994568
633.0;0.0;56.0;63835.0;35426.0;28409.0;297118000.0;4480400.0;10.0;340.0;18.388646125793457
636.0;0.0;56.0;63429.0;35201.0;28228.0;300502000.0;4555600.0;15.0;376.0;18.49045705795288
639.0;0.0;56.0;63048.0;34986.0;28062.0;303661000.0;4625800.0;18.0;351.0;19.67611813545227
642.0;0.0;56.0;62656.0;34776.0;27880.0;306919000.0;4698200.0;14.0;362.0;18.465641975402832
645.0;0.0;56.0;62236.0;34535.0;27701.0;310429000.0;4776200.0;16.0;390.0;18.362342834472656
648.0;0.0;56.0;61820.0;34309.0;27511.0;313903000.0;4853400.0;12.0;386.0;18.34387183189392
651.0;0.0;56.0;61427.0;34094.0;27333.0;317170000.0;4926000.0;14.0;363.0;18.327168941497803
654.0;1.0;56.0;60993.0;33862.0;27131.0;320806000.0;5006800.0;18.0;402.0;18.394136905670166
657.0;0.0;57.0;60545.0;33596.0;26949.0;324568000.0;5090400.0;14.0;418.0;18.44329810142517
660.0;0.0;57.0;60107.0;33345.0;26762.0;328240000.0;5172000.0;11.0;408.0;18.631004095077515
663.0;0.0;57.0;59671.0;33100.0;26571.0;331894000.0;5253200.0;16.0;406.0;18.405988216400146
666.0;0.0;57.0;59249.0;32890.0;26359.0;335422000.0;5331600.0;12.0;392.0;18.370419025421143
669.0;0.0;57.0;58837.0;32670.0;26167.0;338860000.0;5408000.0;12.0;382.0;18.34179401397705
672.0;0.0;57.0;58386.0;32448.0;25938.0;342658000.0;5492400.0;17.0;422.0;18.280849933624268
675.0;0.0;57.0;57933.0;32215.0;25718.0;346474000.0;5577200.0;9.0;424.0;18.39923405647278
678.0;0.0;57.0;57493.0;31973.0;25520.0;350164000.0;5659200.0;12.0;410.0;18.42472195625305
681.0;0.0;57.0;57053.0;31731.0;25322.0;353854000.0;5741200.0;11.0;410.0;18.447668075561523
684.0;0.0;57.0;56595.0;31471.0;25124.0;357706000.0;5826800.0;16.0;428.0;18.341234922409058
687.0;0.0;57.0;56143.0;31220.0;24923.0;361513000.0;5911400.0;12.0;423.0;18.36958384513855
690.0;0.0;57.0;55702.0;30976.0;24726.0;365221000.0;5993800.0;21.0;412.0;18.322767734527588
693.0;0.0;57.0;55250.0;30719.0;24531.0;369019000.0;6078200.0;13.0;422.0;18.441009759902954
696.0;0.0;57.0;54803.0;30480.0;24323.0;372772000.0;6161600.0;13.0;417.0;18.310548782348633
699.0;0.0;57.0;54332.0;30237.0;24095.0;376741000.0;6249800.0;13.0;441.0;18.3258638381958
702.0;0.0;57.0;53872.0;29977.0;23895.0;380611000.0;6335800.0;13.0;430.0;18.375849962234497
705.0;0.0;57.0;53382.0;29709.0;23673.0;384751000.0;6427800.0;20.0;460.0;18.303373098373413
708.0;0.0;57.0;52932.0;29456.0;23476.0;388540000.0;6512000.0;17.0;421.0;18.40088129043579
711.0;0.0;57.0;52476.0;29206.0;23270.0;392383000.0;6597400.0;14.0;427.0;18.38118600845337
714.0;0.0;57.0;51999.0;28924.0;23075.0;396406000.0;6686800.0;19.0;447.0;18.282238960266113
